NP_001240758.1		A8K0X7	A8K0X7_HUMAN	unreviewed	cDNA FLJ75103, highly similar to Homo sapiens protein tyrosine phosphatase domain containing 1 (PTPDC1), transcript variant 1, mRNA		Homo sapiens (Human)	808
NP_001240766.1		Q1L4F0	Q1L4F0_HUMAN	unreviewed	Polycystic kidney disease 2-like 1 variant	PKD2L1	Homo sapiens (Human)	758
NP_001240782.1		B4DTG3	B4DTG3_HUMAN	unreviewed	AP complex subunit beta		Homo sapiens (Human)	640
NP_001240784.1		A0A0A0MRT8	A0A0A0MRT8_HUMAN	unreviewed	Sperm-associated antigen 6	SPAG6	Homo sapiens (Human)	484
NP_001240837.1		A0A0A0MSS8	A0A0A0MSS8_HUMAN	unreviewed	Aldo-keto reductase family 1 member C3	AKR1C3	Homo sapiens (Human)	323
NP_001240838.1		B4DKT3	B4DKT3_HUMAN	unreviewed	cDNA FLJ58390, highly similar to Aldo-keto reductase family 1 member C3homolog		Homo sapiens (Human)	138
NP_001241.1		A0A0S2Z3C7	A0A0S2Z3C7_HUMAN	unreviewed	B-cell surface antigen CD40 (CD40L receptor) (Tumor necrosis factor receptor superfamily member 5) (Fragment)	CD40	Homo sapiens (Human)	277
NP_001241652.1		B3KPP3	B3KPP3_HUMAN	unreviewed	cDNA FLJ32025 fis, clone NTONG1000213, highly similar to MYOSIN-BINDING PROTEIN C, SLOW-TYPE		Homo sapiens (Human)	467
NP_001241681.1	NP_001241681.1 -> P14927-2	P14927	QCR7_HUMAN	reviewed	Cytochrome b-c1 complex subunit 7 (Complex III subunit 7) (Complex III subunit VII) (QP-C) (Ubiquinol-cytochrome c reductase complex 14 kDa protein)	UQCRB UQBP	Homo sapiens (Human)	111
NP_001035148.1,NP_001242.2	NP_001242.2 -> P34810-1,NP_001035148.1 -> P34810-3	P34810	CD68_HUMAN	reviewed	Macrosialin (Gp110) (CD antigen CD68)	CD68	Homo sapiens (Human)	354
NP_001242904.1		B4DYF7	B4DYF7_HUMAN	unreviewed	cDNA FLJ61472, highly similar to Piwi-like protein 3		Homo sapiens (Human)	873
NP_001242941.1		G1UI33	G1UI33_HUMAN	unreviewed	Myosin-10 (Fragment)	MYH10	Homo sapiens (Human)	180
NP_001242943.1		K7ERB6	K7ERB6_HUMAN	unreviewed	Homologous-pairing protein 2 homolog (PSMC3 interacting protein, isoform CRA_b)	PSMC3IP hCG_16948	Homo sapiens (Human)	154
NP_001242950.1		H9ME53	H9ME53_HUMAN	unreviewed	Triadin	TRDN	Homo sapiens (Human)	286
NP_001242953.1		A0A2X0SFC0	A0A2X0SFC0_HUMAN	unreviewed	ARHGAP22 (Fragment)	ARHGAP22	Homo sapiens (Human)	714
NP_001242959.1		A0A087X1S7	A0A087X1S7_HUMAN	unreviewed	CD48 antigen	CD48	Homo sapiens (Human)	252
NP_001242970.1		B2R643	B2R643_HUMAN	unreviewed	cDNA, FLJ92777, highly similar to Homo sapiens myosin IA (MYO1A), mRNA		Homo sapiens (Human)	1043
NP_001243.1		A0A0U5JA32	A0A0U5JA32_HUMAN	unreviewed	Tumor necrosis factor ligand 8A	TNLG8A	Homo sapiens (Human)	193
NP_001243000.2		A0A0A0MTR7	A0A0A0MTR7_HUMAN	unreviewed	E3 ubiquitin-protein ligase RNF213	RNF213	Homo sapiens (Human)	5207
NP_001243003.1		A8MWQ5	A8MWQ5_HUMAN	unreviewed	Collagen alpha-1(XXV) chain	COL25A1	Homo sapiens (Human)	645
NP_001243028.1	NP_001243028.1 -> Q96CG8-3	Q96CG8	CTHR1_HUMAN	reviewed	Collagen triple helix repeat-containing protein 1	CTHRC1 UNQ762/PRO1550	Homo sapiens (Human)	243
NP_001243058.1		Q96BM9	ARL8A_HUMAN	reviewed	ADP-ribosylation factor-like protein 8A (ADP-ribosylation factor-like protein 10B) (Novel small G protein indispensable for equal chromosome segregation 2)	ARL8A ARL10B GIE2	Homo sapiens (Human)	186
NP_001243058.1		A0A087X2J2	A0A087X2J2_HUMAN	unreviewed	ADP-ribosylation factor-like protein 8A	ARL8A	Homo sapiens (Human)	147
NP_001243068.1		B2R9S4	B2R9S4_HUMAN	unreviewed	cDNA, FLJ94534, highly similar to Homo sapiens capping protein (actin filament), gelsolin-like(CAPG), mRNA		Homo sapiens (Human)	348
NP_001243084.2	NP_001243084.2 -> Q5H9R4-1	Q5H9R4	ARMX4_HUMAN	reviewed	Armadillo repeat-containing X-linked protein 4	ARMCX4	Homo sapiens (Human)	2290
NP_001243093.1		B7Z591	B7Z591_HUMAN	unreviewed	Calcium load-activated calcium channel (CLAC channel)	TMCO1 hCG_1766418	Homo sapiens (Human)	176
NP_001157.1,NP_001243092.1,NP_001243095.1	NP_001157.1 -> Q13490-1,NP_001243095.1 -> Q13490-2,NP_001243092.1 -> Q13490-1	Q13490	BIRC2_HUMAN	reviewed	Baculoviral IAP repeat-containing protein 2 (EC 2.3.2.27) (Cellular inhibitor of apoptosis 1) (C-IAP1) (IAP homolog B) (Inhibitor of apoptosis protein 2) (hIAP-2) (hIAP2) (RING finger protein 48) (RING-type E3 ubiquitin transferase BIRC2) (TNFR2-TRAF-signaling complex protein 2)	BIRC2 API1 MIHB RNF48	Homo sapiens (Human)	618
NP_001243182.1		A8K653	A8K653_HUMAN	unreviewed	cDNA FLJ76860, highly similar to Homo sapiens egf-like module containing, mucin-like, hormone receptor-like 1, mRNA		Homo sapiens (Human)	821
NP_001243183.1		A8K2Y6	A8K2Y6_HUMAN	unreviewed	cDNA FLJ75356, highly similar to Homo sapiens egf-like module containing, mucin-like, hormone receptor-like 1 (EMR1), mRNA		Homo sapiens (Human)	889
NP_001243197.1		A0A087WX60	A0A087WX60_HUMAN	unreviewed	Myopalladin	MYPN	Homo sapiens (Human)	1026
NP_001243198.1		A0A024R632	A0A024R632_HUMAN	unreviewed	Kinesin-like protein	KIF22 hCG_2039829	Homo sapiens (Human)	597
NP_001243210.1	NP_001243210.1 -> P0DI83-1	P0DI83	NARR_HUMAN	reviewed	Ras-related protein Rab-34, isoform NARR (Nine amino-acid residue-repeats)	RAB34 NARR	Homo sapiens (Human)	198
NP_001243211.1		Q7L4M3	Q7L4M3_HUMAN	unreviewed	KRT8 protein		Homo sapiens (Human)	279
NP_001243222.1	NP_001243222.1 -> P05787-1	P05787	K2C8_HUMAN	reviewed	Keratin, type II cytoskeletal 8 (Cytokeratin-8) (CK-8) (Keratin-8) (K8) (Type-II keratin Kb8)	KRT8 CYK8	Homo sapiens (Human)	483
NP_001243232.1		B7Z6A9	B7Z6A9_HUMAN	unreviewed	Dystrobrevin		Homo sapiens (Human)	620
NP_001243232.1		E7EVB6	E7EVB6_HUMAN	unreviewed	Dystrobrevin	DTNB	Homo sapiens (Human)	620
NP_001243233.1		Q1I0L3	Q1I0L3_HUMAN	unreviewed	Dystrobrevin	DTNB	Homo sapiens (Human)	602
NP_001243239.1		Q68D38	Q68D38_HUMAN	unreviewed	Glutaminase (EC 3.5.1.2) (Fragment)	DKFZp686O15119	Homo sapiens (Human)	252
NP_000334.1,NP_001243243.1	NP_001243243.1 -> P13866-2,NP_000334.1 -> P13866-1	P13866	SC5A1_HUMAN	reviewed	Sodium/glucose cotransporter 1 (Na(+)/glucose cotransporter 1) (High affinity sodium-glucose cotransporter) (Solute carrier family 5 member 1)	SLC5A1 NAGT SGLT1	Homo sapiens (Human)	664
NP_001026872.2,NP_001243275.1,NP_001243276.1	NP_001026872.2 -> Q9P283-1,NP_001243275.1 -> Q9P283-1,NP_001243276.1 -> Q9P283-4	Q9P283	SEM5B_HUMAN	reviewed	Semaphorin-5B	SEMA5B KIAA1445 SEMAG UNQ5867/PRO34001	Homo sapiens (Human)	1151
NP_001243277.1		B7Z2B3	B7Z2B3_HUMAN	unreviewed	cDNA FLJ59503, highly similar to Semaphorin-5B		Homo sapiens (Human)	1057
NP_001243277.1		C9JKR3	C9JKR3_HUMAN	unreviewed	Semaphorin-5B	SEMA5B	Homo sapiens (Human)	1057
NP_001243300.1		A0AVK6	E2F8_HUMAN	reviewed	Transcription factor E2F8 (E2F-8)	E2F8	Homo sapiens (Human)	867
NP_001243307.1		A0A0S2Z5P5	A0A0S2Z5P5_HUMAN	unreviewed	Mini-chromosome maintenance complex-binding protein (Fragment)	MCMBP C10orf119 hCG_40606	Homo sapiens (Human)	640
NP_001243323.1		A6H8Z4	A6H8Z4_HUMAN	unreviewed	NOL8 protein	NOL8	Homo sapiens (Human)	1099
NP_001243344.1		A0A087X163	A0A087X163_HUMAN	unreviewed	Ras-related protein Rab-18	RAB18	Homo sapiens (Human)	182
NP_001243344.1		B7Z5V3	B7Z5V3_HUMAN	unreviewed	Ras-related protein Rab-18		Homo sapiens (Human)	184
NP_001243350.1		Q53EU6	GPAT3_HUMAN	reviewed	Glycerol-3-phosphate acyltransferase 3 (GPAT-3) (EC 2.3.1.15) (1-acyl-sn-glycerol-3-phosphate O-acyltransferase 10) (AGPAT 10) (1-acyl-sn-glycerol-3-phosphate O-acyltransferase 9) (1-AGP acyltransferase 9) (1-AGPAT 9) (EC 2.3.1.51) (Acyl-CoA:glycerol-3-phosphate acyltransferase 3) (hGPAT3) (Lung cancer metastasis-associated protein 1) (Lysophosphatidic acid acyltransferase theta) (LPAAT-theta) (MAG-1)	GPAT3 AGPAT9 MAG1 HMFN0839 UNQ2753/PRO6492	Homo sapiens (Human)	434
NP_001243350.1		A0A024RDG5	A0A024RDG5_HUMAN	unreviewed	Testis secretory sperm-binding protein Li 213e	HMFN0839 hCG_2027587	Homo sapiens (Human)	434
NP_001243358.1	NP_001243358.1 -> Q96HC4-5	Q96HC4	PDLI5_HUMAN	reviewed	PDZ and LIM domain protein 5 (Enigma homolog) (Enigma-like PDZ and LIM domains protein)	PDLIM5 ENH L9	Homo sapiens (Human)	596
NP_001243359.1	NP_001243359.1 -> Q8WXE9-3	Q8WXE9	STON2_HUMAN	reviewed	Stonin-2 (Stoned B)	STON2 STN2 STNB	Homo sapiens (Human)	905
NP_001243369.1,NP_001243370.1	NP_001243369.1 -> Q8N9M1-1	Q8N9M1	CS047_HUMAN	reviewed	Uncharacterized protein C19orf47	C19orf47	Homo sapiens (Human)	422
NP_000847.2,NP_001124159.1,NP_001243378.1	NP_001124159.1 -> Q02108-2,NP_001243378.1 -> Q02108-1,NP_000847.2 -> Q02108-1	Q02108	GCYA1_HUMAN	reviewed	Guanylate cyclase soluble subunit alpha-1 (GCS-alpha-1) (EC 4.6.1.2) (Guanylate cyclase soluble subunit alpha-3) (GCS-alpha-3) (Soluble guanylate cyclase large subunit)	GUCY1A1 GUC1A3 GUCSA3 GUCY1A3	Homo sapiens (Human)	690
NP_001243378.1		B3KU69	B3KU69_HUMAN	unreviewed	Guanylate cyclase (EC 4.6.1.2)		Homo sapiens (Human)	690
NP_001243391.1		A0A087WYI0	A0A087WYI0_HUMAN	unreviewed	Integrator complex subunit 11	INTS11	Homo sapiens (Human)	502
NP_001243392.1		A0A024R073	A0A024R073_HUMAN	unreviewed	Cleavage and polyadenylation specific factor 3-like, isoform CRA_c	CPSF3L hCG_20422	Homo sapiens (Human)	499
NP_001243404.1		P0DJG4	THEGL_HUMAN	reviewed	Testicular haploid expressed gene protein-like (Theg spermatid-like protein)	THEGL	Homo sapiens (Human)	465
NP_000756.3,NP_001243426.2	NP_001243426.2 -> P24462-2,NP_000756.3 -> P24462-1	P24462	CP3A7_HUMAN	reviewed	Cytochrome P450 3A7 (EC 1.14.14.1) (CYPIIIA7) (Cytochrome P450-HFLA) (P450HLp2)	CYP3A7	Homo sapiens (Human)	503
NP_001243437.1	NP_001243437.1 -> Q8IV04-2	Q8IV04	TB10C_HUMAN	reviewed	Carabin (TBC1 domain family member 10C)	TBC1D10C	Homo sapiens (Human)	446
NP_001243453.1		A8K5P3	A8K5P3_HUMAN	unreviewed	cDNA FLJ75153, highly similar to Homo sapiens zinc finger protein 74 (Cos52), mRNA		Homo sapiens (Human)	644
NP_001243452.1,NP_001243453.1,NP_001243454.1	NP_001243454.1 -> Q16587-2,NP_001243453.1 -> Q16587-1,NP_001243452.1 -> Q16587-5	Q16587	ZNF74_HUMAN	reviewed	Zinc finger protein 74 (Zinc finger protein 520) (hZNF7)	ZNF74 ZNF520	Homo sapiens (Human)	644
NP_001243454.1		Q05BG0	Q05BG0_HUMAN	unreviewed	ZNF74 protein	ZNF74	Homo sapiens (Human)	573
NP_000705.2,NP_001243459.1	NP_001243459.1 -> P30536-1,NP_000705.2 -> P30536-1	P30536	TSPO_HUMAN	reviewed	Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR)	TSPO BZRP MBR	Homo sapiens (Human)	169
NP_000705.2,NP_001243459.1		O76068	O76068_HUMAN	unreviewed	Peripheral-type benzodiazepine receptor (Translocator protein) (Fragment)	PBR	Homo sapiens (Human)	143
NP_001243463.1		D9HTE9	D9HTE9_HUMAN	unreviewed	Plasma membrane citrate carrier	SLC25A1	Homo sapiens (Human)	318
NP_001243469.2		A0A0C4DGU5	A0A0C4DGU5_HUMAN	unreviewed	Nucleolar protein 16	NOP16	Homo sapiens (Human)	231
NP_000741.1,NP_001243496.1	NP_000741.1 -> P30926-1,NP_001243496.1 -> P30926-2	P30926	ACHB4_HUMAN	reviewed	Neuronal acetylcholine receptor subunit beta-4	CHRNB4	Homo sapiens (Human)	498
NP_000735.1,NP_001243502.1	NP_000735.1 -> P43681-1	P43681	ACHA4_HUMAN	reviewed	Neuronal acetylcholine receptor subunit alpha-4	CHRNA4 NACRA4	Homo sapiens (Human)	627
NP_000735.1,NP_001243502.1		B4DK78	B4DK78_HUMAN	unreviewed	cDNA FLJ56655		Homo sapiens (Human)	216
NP_001243502.1		Q4VAQ3	Q4VAQ3_HUMAN	unreviewed	CHRNA4 protein	CHRNA4	Homo sapiens (Human)	451
NP_000735.1,NP_001243502.1		Q59FV0	Q59FV0_HUMAN	unreviewed	Cholinergic receptor, nicotinic, alpha polypeptide 4 variant (Fragment)		Homo sapiens (Human)	533
NP_001243509.2		A0A087WV22	A0A087WV22_HUMAN	unreviewed	60S ribosomal protein L10	RPL10	Homo sapiens (Human)	178
NP_001243534.1		A0A087WV34	A0A087WV34_HUMAN	unreviewed	Glycosylated lysosomal membrane protein (Lysosomal protein NCU-G1)	GLMP	Homo sapiens (Human)	320
NP_001243537.1		A0A087X0W3	A0A087X0W3_HUMAN	unreviewed	Glycosylated lysosomal membrane protein (Lysosomal protein NCU-G1)	GLMP	Homo sapiens (Human)	331
NP_000886.1,NP_001243572.1,NP_001243573.1	NP_000886.1 -> P09960-1,NP_001243572.1 -> P09960-4,NP_001243573.1 -> P09960-3	P09960	LKHA4_HUMAN	reviewed	Leukotriene A-4 hydrolase (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase) (Tripeptide aminopeptidase LTA4H) (EC 3.4.11.4)	LTA4H LTA4	Homo sapiens (Human)	611
NP_000742.1,NP_001243586.1	NP_001243586.1 -> Q07001-2,NP_000742.1 -> Q07001-1	Q07001	ACHD_HUMAN	reviewed	Acetylcholine receptor subunit delta	CHRND ACHRD	Homo sapiens (Human)	517
NP_001243587.1		A0A024QZE2	A0A024QZE2_HUMAN	unreviewed	TEA domain family member 2, isoform CRA_a	TEAD2 hCG_16234	Homo sapiens (Human)	450
NP_001243615.1		Q8NEV1	CSK23_HUMAN	reviewed	Casein kinase II subunit alpha 3 (CK II alpha 3) (EC 2.7.11.1) (Casein kinase II alpha 1 polypeptide pseudogene)	CSNK2A3 CSNK2A1P	Homo sapiens (Human)	391
NP_001243620.1		B7Z1G6	B7Z1G6_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	571
NP_001243624.1		A0A087WWZ6	A0A087WWZ6_HUMAN	unreviewed	PR domain-containing protein 11	PRDM11	Homo sapiens (Human)	1177
NP_001243624.1,NP_001243625.1	NP_001243625.1 -> Q9NQV5-2	Q9NQV5	PRD11_HUMAN	reviewed	PR domain-containing protein 11 (EC 2.1.1.-)	PRDM11 PFM8	Homo sapiens (Human)	511
NP_001004353.2,NP_001243628.1	NP_001243628.1 -> Q8N7X2-2,NP_001004353.2 -> Q8N7X2-4	Q8N7X2	STPG3_HUMAN	reviewed	Protein STPG3 (Sperm-tail PG-rich repeat-containing protein 3)	STPG3 C9orf173	Homo sapiens (Human)	386
NP_001243649.1		A0A1B0GV53	A0A1B0GV53_HUMAN	unreviewed	C-type lectin domain family 19 member A	CLEC19A	Homo sapiens (Human)	186
NP_000859.1,NP_001243689.1,NP_001243690.1	NP_001243689.1 -> P28335-1,NP_001243690.1 -> P28335-2,NP_000859.1 -> P28335-1	P28335	5HT2C_HUMAN	reviewed	5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C)	HTR2C HTR1C	Homo sapiens (Human)	458
NP_001243690.1		K9J958	K9J958_HUMAN	unreviewed	5-hydroxytryptamine receptor-1c variant		Homo sapiens (Human)	248
NP_001243694.1		A0A0A0MS77	A0A0A0MS77_HUMAN	unreviewed	Interleukin-15 receptor subunit alpha	IL15RA	Homo sapiens (Human)	353
NP_001243694.1		G8CVM3	G8CVM3_HUMAN	unreviewed	Interleukin 15 receptor alpha	IL15RA	Homo sapiens (Human)	318
NP_001243750.1	NP_001243750.1 -> Q92963-3	Q92963	RIT1_HUMAN	reviewed	GTP-binding protein Rit1 (EC 3.6.5.2) (Ras-like protein expressed in many tissues) (Ras-like without CAAX protein 1)	RIT1 RIBB RIT ROC1	Homo sapiens (Human)	219
NP_001243759.1	NP_001243759.1 -> P78348-3	P78348	ASIC1_HUMAN	reviewed	Acid-sensing ion channel 1 (ASIC1) (Amiloride-sensitive cation channel 2, neuronal) (Brain sodium channel 2) (BNaC2)	ASIC1 ACCN2 BNAC2	Homo sapiens (Human)	528
NP_001243781.1		C9JJH3	U17LA_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 17-like protein 10 (EC 3.4.19.12)	USP17L10	Homo sapiens (Human)	530
NP_001243785.1		B7Z3H4	B7Z3H4_HUMAN	unreviewed	Beta-transducin repeat containing isoform 4 (Beta-transducin repeat containing, isoform CRA_b) (F-box/WD repeat-containing protein 1A) (cDNA FLJ54002, highly similar to F-box/WD repeat protein 1A)	BTRC hCG_1811016	Homo sapiens (Human)	579
NP_001243788.1		D6R9N7	U17LI_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 17-like protein 18 (EC 3.4.19.12)	USP17L18	Homo sapiens (Human)	530
NP_001243798.1		P0C7H9	U17L7_HUMAN	reviewed	Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 7	USP17L7	Homo sapiens (Human)	530
NP_001243800.1		A6NCW0	U17L3_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 17-like protein 3 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 3) (Ubiquitin thioesterase 17-like protein 3) (Ubiquitin-specific-processing protease 17-like protein 3)	USP17L3 USP17B USP17F	Homo sapiens (Human)	530
NP_001243801.1		P0C7I0	U17L8_HUMAN	reviewed	Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 8	USP17L8	Homo sapiens (Human)	530
NP_001243802.1		Q7RTZ2	U17L1_HUMAN	reviewed	Ubiquitin carboxyl-terminal hydrolase 17-like protein 1 (EC 3.4.19.12) (Deubiquitinating enzyme 17-like protein 1) (Ubiquitin thioesterase 17-like protein 1) (Ubiquitin-specific-processing protease 17-like protein 1)	USP17L1 USP17L USP17L1P	Homo sapiens (Human)	530
NP_001243803.1		A6NCW7	U17L4_HUMAN	reviewed	Inactive ubiquitin carboxyl-terminal hydrolase 17-like protein 4	USP17L4	Homo sapiens (Human)	530
NP_001243816.1,NP_001243817.1	NP_001243817.1 -> Q5JW98-4,NP_001243816.1 -> Q5JW98-3	Q5JW98	CAHM4_HUMAN	reviewed	Calcium homeostasis modulator protein 4 (Protein FAM26D)	CALHM4 C6orf78 FAM26D UNQ6481/PRO21277	Homo sapiens (Human)	314
NP_001243825.1		A0A1W2PRA3	A0A1W2PRA3_HUMAN	unreviewed	Protein Dok-7	DOK7	Homo sapiens (Human)	194
NP_001243825.1		Q8N1M3	Q8N1M3_HUMAN	unreviewed	cDNA FLJ39137 fis, clone NTONG2009060		Homo sapiens (Human)	205
NP_001001551.2,NP_001243844.1	NP_001243844.1 -> Q5T6J7-3,NP_001001551.2 -> Q5T6J7-1	Q5T6J7	GNTK_HUMAN	reviewed	Probable gluconokinase (EC 2.7.1.12) (Gluconate kinase)	IDNK C9orf103	Homo sapiens (Human)	187
NP_001243844.1		A0A024R247	A0A024R247_HUMAN	unreviewed	Gluconate kinase (EC 2.7.1.12)	C9orf103 hCG_29587	Homo sapiens (Human)	141
NP_001243845.1		A0A0B4J2E9	A0A0B4J2E9_HUMAN	unreviewed	High affinity immunoglobulin epsilon receptor subunit beta	MS4A2	Homo sapiens (Human)	199
NP_001244001.1		A0A087WV33	A0A087WV33_HUMAN	unreviewed	Odontogenesis-associated phosphoprotein	ODAPH FLJ23657 hCG_1647136	Homo sapiens (Human)	85
NP_001244025.1		A0A087WXV5	A0A087WXV5_HUMAN	unreviewed	Paired box protein Pax-1	PAX1	Homo sapiens (Human)	457
NP_001244047.1		A8K249	A8K249_HUMAN	unreviewed	cDNA FLJ77899, highly similar to Homo sapiens caspase 1, apoptosis-related cysteine protease(interleukin 1, beta, convertase) (CASP1), transcript variantalpha, mRNA		Homo sapiens (Human)	404
NP_001014449.1,NP_001244102.1		A0A024QZ90	A0A024QZ90_HUMAN	unreviewed	HCG1998531, isoform CRA_c	hCG_1998531	Homo sapiens (Human)	370
NP_001244104.1		B4DL69	B4DL69_HUMAN	unreviewed	HCG1998531, isoform CRA_d (cDNA FLJ50567, highly similar to ATP-dependent RNA helicase DDX19B)	hCG_1998531	Homo sapiens (Human)	328
NP_001244109.1		Q08357	S20A2_HUMAN	reviewed	Sodium-dependent phosphate transporter 2 (Gibbon ape leukemia virus receptor 2) (GLVR-2) (Phosphate transporter 2) (PiT-2) (Pit2) (hPit2) (Solute carrier family 20 member 2)	SLC20A2 GLVR2 PIT2	Homo sapiens (Human)	652
NP_001244109.1		A0A384MR38	A0A384MR38_HUMAN	unreviewed	Phosphate transporter		Homo sapiens (Human)	652
NP_001244126.1		B7Z600	B7Z600_HUMAN	unreviewed	cDNA FLJ53180, highly similar to Cullin-3		Homo sapiens (Human)	550
NP_001244197.1		P0DJH9	RD3L_HUMAN	reviewed	Protein RD3-like (Retinal degeneration protein 3-like)	RD3L	Homo sapiens (Human)	198
NP_001244202.1		B4DYS2	B4DYS2_HUMAN	unreviewed	cDNA FLJ53246, moderately similar to Zinc finger protein 451		Homo sapiens (Human)	459
NP_001244234.1		P0C5Y4	KRA14_HUMAN	reviewed	Keratin-associated protein 1-4 (High sulfur keratin-associated protein 1.4) (Keratin-associated protein 1.4)	KRTAP1-4 KAP1.4 KRTAP1.4	Homo sapiens (Human)	121
NP_001244238.1		A8MX34	KR291_HUMAN	reviewed	Keratin-associated protein 29-1 (Keratin-associated protein 29.2)	KRTAP29-1 KAP29.2	Homo sapiens (Human)	341
NP_001244257.1	NP_001244257.1 -> P32121-4	P32121	ARRB2_HUMAN	reviewed	Beta-arrestin-2 (Arrestin beta-2) (Non-visual arrestin-3)	ARRB2 ARB2 ARR2	Homo sapiens (Human)	409
NP_001244257.1		Q59EM5	Q59EM5_HUMAN	unreviewed	Arrestin beta 2 isoform 1 variant (Fragment)		Homo sapiens (Human)	410
NP_001244286.1		Q7Z6P3	RAB44_HUMAN	reviewed	Ras-related protein Rab-44	RAB44	Homo sapiens (Human)	1021
NP_001244299.1	NP_001244299.1 -> A4GXA9-1	A4GXA9	EME2_HUMAN	reviewed	Probable crossover junction endonuclease EME2 (EC 3.1.22.-)	EME2	Homo sapiens (Human)	379
NP_001244315.1	NP_001244315.1 -> Q9UNQ0-2	Q9UNQ0	ABCG2_HUMAN	reviewed	Broad substrate specificity ATP-binding cassette transporter ABCG2 (EC 7.6.2.2) (ATP-binding cassette sub-family G member 2) (Breast cancer resistance protein) (CDw338) (Mitoxantrone resistance-associated protein) (Placenta-specific ATP-binding cassette transporter) (Urate exporter) (CD antigen CD338)	ABCG2 ABCP BCRP BCRP1 MXR	Homo sapiens (Human)	655
NP_001244335.1		B2RBY1	B2RBY1_HUMAN	unreviewed	Interleukin-4 receptor subunit alpha		Homo sapiens (Human)	825
NP_000409.1,NP_001244335.1,NP_001244336.1	NP_001244336.1 -> P24394-3,NP_001244335.1 -> P24394-1,NP_000409.1 -> P24394-1	P24394	IL4RA_HUMAN	reviewed	Interleukin-4 receptor subunit alpha (IL-4 receptor subunit alpha) (IL-4R subunit alpha) (IL-4R-alpha) (IL-4RA) (CD antigen CD124) [Cleaved into: Soluble interleukin-4 receptor subunit alpha (Soluble IL-4 receptor subunit alpha) (Soluble IL-4R-alpha) (sIL4Ralpha/prot) (IL-4-binding protein) (IL4-BP)]	IL4R IL4RA 582J2.1	Homo sapiens (Human)	825
NP_001244891.1		A0A087WYF8	A0A087WYF8_HUMAN	unreviewed	PDZ and LIM domain protein 3	PDLIM3	Homo sapiens (Human)	276
NP_001244892.1		A0A2U3TZH4	A0A2U3TZH4_HUMAN	unreviewed	PDZ and LIM domain protein 3	PDLIM3	Homo sapiens (Human)	197
NP_001244893.1		Q8IYS8	BD1L2_HUMAN	reviewed	Biorientation of chromosomes in cell division protein 1-like 2 (Biorientation of chromosomes in cell division protein 1 pseudogene) (Protein FAM44C)	BOD1L2 BOD1P FAM44C	Homo sapiens (Human)	172
NP_001244900.1	NP_001244900.1 -> P07711-1	P07711	CATL1_HUMAN	reviewed	Procathepsin L (EC 3.4.22.15) (Cathepsin L1) (Major excreted protein) (MEP) [Cleaved into: Cathepsin L; Cathepsin L heavy chain; Cathepsin L light chain]	CTSL CTSL1	Homo sapiens (Human)	333
NP_001244900.1		A0A024R276	A0A024R276_HUMAN	unreviewed	Cathepsin L, isoform CRA_a	CTSL hCG_30369	Homo sapiens (Human)	333
NP_001244904.1		B7Z3U7	B7Z3U7_HUMAN	unreviewed	cDNA FLJ56007, highly similar to Cip1-interacting zinc finger protein		Homo sapiens (Human)	924
NP_001244904.1		F5H2X7	F5H2X7_HUMAN	unreviewed	Cip1-interacting zinc finger protein	CIZ1	Homo sapiens (Human)	954
NP_001244941.2		A0A0A0MT64	A0A0A0MT64_HUMAN	unreviewed	NADPH:adrenodoxin oxidoreductase, mitochondrial (EC 1.18.1.6)	FDXR	Homo sapiens (Human)	534
NP_001244942.2		A0A0A0MSZ4	A0A0A0MSZ4_HUMAN	unreviewed	NADPH:adrenodoxin oxidoreductase, mitochondrial (EC 1.18.1.6)	FDXR	Homo sapiens (Human)	522
NP_001244943.2		A0A0A0MTR6	A0A0A0MTR6_HUMAN	unreviewed	NADPH:adrenodoxin oxidoreductase, mitochondrial (EC 1.18.1.6)	FDXR	Homo sapiens (Human)	483
NP_001244945.2		A0A0A0MTN9	A0A0A0MTN9_HUMAN	unreviewed	NADPH:adrenodoxin oxidoreductase, mitochondrial (EC 1.18.1.6)	FDXR	Homo sapiens (Human)	439
NP_001244954.1		Q495X7	TRI60_HUMAN	reviewed	Tripartite motif-containing protein 60 (RING finger protein 129) (RING finger protein 33)	TRIM60 RNF129 RNF33	Homo sapiens (Human)	471
